Exercício: 2024;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.1.1.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos;siconfi-cor_RO1.3.1.1.02.0.0;143525,33
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.2.0.00.0.0 - Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.0.0;236775309,9
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.2.1.00.0.0 - Juros e Correções Monetárias;siconfi-cor_RO1.3.2.1.00.0.0;225565376,2
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.1.01.0.0;129190261,9
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;siconfi-cor_RO1.3.2.1.04.0.0;96375114,34
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.2.2.00.0.0 - Dividendos;siconfi-cor_RO1.3.2.2.00.0.0;6007739,27
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.2.9.00.0.0 - Outros Valores Mobiliários;siconfi-cor_RO1.3.2.9.00.0.0;5202194,45
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.3.0.00.0.0 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença;siconfi-cor_RO1.3.3.0.00.0.0;442600,45
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.3.1.00.0.0 - Delegação para a Prestação dos Serviços de Transporte;siconfi-cor_RO1.3.3.1.00.0.0;213092,16
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.3.1.01.0.0 - Delegação para a Prestação dos Serviços de Transporte Rodoviário;siconfi-cor_RO1.3.3.1.01.0.0;213092,16
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.3.9.00.0.0 - Demais Delegações de Serviços Públicos;siconfi-cor_RO1.3.3.9.00.0.0;229508,29
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.6.0.00.0.0 - Cessão de Direitos;siconfi-cor_RO1.3.6.0.00.0.0;31585823
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.6.1.00.0.0 - Cessão de Direitos;siconfi-cor_RO1.3.6.1.00.0.0;31585823
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.6.1.01.0.0 - Cessão do Direito de Operacionalização de Pagamentos;siconfi-cor_RO1.3.6.1.01.0.0;31585823
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.3.6.1.01.1.0 - Cessão do Direito de Operacionalização de Pagamentos - Poderes Executivo e Legislativo;siconfi-cor_RO1.3.6.1.01.1.0;31585823
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.6.0.0.00.0.0 - Receita de Serviços;siconfi-cor_RO1.6.0.0.00.0.0;13865424,61
Prefeitura Municipal de Manaus - AM;1302603;AM;2054731;Receitas Brutas Realizadas;1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais;siconfi-cor_RO1.6.1.0.00.0.0;13865424,61
